,id_str,user_id,text,created_at,user_location,lang,entities_hashtags,entities_symbols,time_zone,location
796,1243476670746480642,956917580697976833,"I heard that
 Amit shah is on gaumutra therapy as he follows swami chakra mani he is not seen on tv nor as panelist being a home monster he should be more visible 
Hope that he has not tested positive please check all cash donations donations might carry corona virus https://t.co/L26Xgk7fqc",2020-03-27 09:55:15,,en,[],[],,
797,1243476926259277825,122562949,@ZeeNews When will we see Cash rich organizations like @BCCI will come up and contribute to the Nobel cause of helping fight Corona virus?? @SGanguly99 @IPL,2020-03-27 09:56:16,,en,[],[],,"Mumbai, India"
798,1243476987697496066,146373390,"@ipspankajnain Sir these people  need discipline quarantine for 6 months , eventhow they are not having  Corona",2020-03-27 09:56:31,,en,[],[],,bangalore
799,1243477097173024770,1734664574,Dear @dpradhanbjp please help. @CMO_Odisha @PMOIndia please sir https://t.co/pkqVcoWpiJ,2020-03-27 09:56:57,,en,[],[],,Bhubaneswar
800,1243477165150101504,952018214824787970,"@drmonika_langeh Thank you Dr Monika.
Spread this msg to everyone.
Positivity should spread faster than the epidemic of Corona.",2020-03-27 09:57:13,,en,[],[],,"New Delhi, India"
801,1243477298986147841,873791588,Corona Virus please kiss me 😭 https://t.co/UeC1orH01H,2020-03-27 09:57:45,,en,[],[],,"New Delhi, India"
802,1243477311409639425,1195013703654985728,"My grand son Kabir age 3 years who lives in Sydney, washing his hands so many times for removing corona virus as he was told by his teacher in play school.",2020-03-27 09:57:48,,en,[],[],,
803,1243477321488560131,167736384,"A small contribution to fight against the Corona epidemic. You can also help others in this difficult time.
#CoronaLockdown #CoronaHaregaIndiaJeetega #StayHomeStaySafe #StayAwareStaySafe https://t.co/YGNpGslNqF",2020-03-27 09:57:50,,en,"[{'text': 'CoronaLockdown', 'indices': [108, 123]}, {'text': 'CoronaHaregaIndiaJeetega', 'indices': [124, 149]}, {'text': 'StayHomeStaySafe', 'indices': [150, 167]}, {'text': 'StayAwareStaySafe', 'indices': [168, 186]}]",[],, New Delhi
804,1243477349754011649,43915906,"Why there is drastic increase corona in US...!

#coronavirusinindia #usaCoronavirus #CoronavirusOutbreak #Covid19usa #IndiaBattlesCoronavirus https://t.co/cgR4NsQ3c3",2020-03-27 09:57:57,,en,"[{'text': 'coronavirusinindia', 'indices': [48, 67]}, {'text': 'usaCoronavirus', 'indices': [68, 83]}, {'text': 'CoronavirusOutbreak', 'indices': [84, 104]}, {'text': 'Covid19usa', 'indices': [105, 116]}, {'text': 'IndiaBattlesCoronavirus', 'indices': [117, 141]}]",[],,Bangalore 
805,1243477573717221377,972059456,"@ShekharGupta Very true ""fleeing poor need compassion n not punishment"" n every gentleman like 2do police bashing but if these poor Corona +ve then entire bihar n UP will bcom worst than newyork n then all KALAMWAZ will blame police n govt that they failed 2reign in
Impartial journalism Needed",2020-03-27 09:58:50,,en,[],[],,"Navi Mumbai, India"
806,1243477825585172480,1194157009991426049,The #irony is that only #corona jokes/Memes are giving us #Relief from #coronavirus,2020-03-27 09:59:50,,en,"[{'text': 'irony', 'indices': [4, 10]}, {'text': 'corona', 'indices': [24, 31]}, {'text': 'Relief', 'indices': [58, 65]}, {'text': 'coronavirus', 'indices': [71, 83]}]",[],,
807,1243477848226181122,1097000379722518528,DANGEROUS CORONA - TOTAL LOCK OUT -  TIME USE IN NICE N COSRUCTIVE  MANNER https://t.co/y5mvdWGGvU,2020-03-27 09:59:56,,en,[],[],,
808,1243477984087912450,1112786485059547136,"Let’s fight COVID-19 with Forge Corona Ideathon!

@FORGE_FORCE @AICTE_INDIA #FightCoronaIdeathon #gdgcoimbatore #IndiaInnovates #FightCorona @gdgcoimbatore @mhrd_innovation @innovatiocuris

Link abt the program: https://t.co/1txMUWVO1g https://t.co/fG8pEdKuUq",2020-03-27 10:00:28,,en,"[{'text': 'FightCoronaIdeathon', 'indices': [76, 96]}, {'text': 'gdgcoimbatore', 'indices': [97, 111]}, {'text': 'IndiaInnovates', 'indices': [112, 127]}, {'text': 'FightCorona', 'indices': [128, 140]}]",[],,"Coimbatore, India"
809,1243478013330718720,264191269,Is she corona affected?seriously. https://t.co/T8qKrMGtBC,2020-03-27 10:00:35,,en,[],[],,
810,1243478286165929984,1158763983265923072,"R  A  M  A  D  A  N  🌙
I  S
C  O  M  I  N  G . . .  💞
.
.

May Allah ﷻ allow us to reach the month of Ramadan &amp; may our sins to be forgiven, May Allah shows his mercy upon the whole world and save us from Corona virus &amp; may His mercy prevail and heal the world before Ramadan.",2020-03-27 10:01:40,,en,[],[],,"गुजरात, भारत"
811,1243478468853026816,981753363288084481,"@nytimes The people of the country are notified that @narendramodi has made a lockdown for 21 days. Everyone must follow the lockdown and #StayHomeStaySafe If you go out, it won 't take time to win corona. #21DaysChallenge #21daylockdown #CoronaStopKaroNa #coronaindia",2020-03-27 10:02:24,,en,"[{'text': 'StayHomeStaySafe', 'indices': [138, 155]}, {'text': '21DaysChallenge', 'indices': [206, 222]}, {'text': '21daylockdown', 'indices': [223, 237]}, {'text': 'CoronaStopKaroNa', 'indices': [238, 255]}, {'text': 'coronaindia', 'indices': [256, 268]}]",[],,"Nagpur, India"
812,1243478469754814464,932516946,"Maharashtra registers 12 more positive. All 12 persons belong to Sangli, they all got infected by coming in contact of Corona positive patient . Total count rises to Total 147 @ABPNews @abpmajhatv",2020-03-27 10:02:24,,en,[],[],,mumbai
813,1243478569063305216,981753363288084481,"@MSNBC The people of the country are notified that @narendramodi has made a lockdown for 21 days. Everyone must follow the lockdown and #StayHomeStaySafe If you go out, it won 't take time to win corona. #21DaysChallenge #21daylockdown #CoronaStopKaroNa #coronaindia",2020-03-27 10:02:48,,en,"[{'text': 'StayHomeStaySafe', 'indices': [136, 153]}, {'text': '21DaysChallenge', 'indices': [204, 220]}, {'text': '21daylockdown', 'indices': [221, 235]}, {'text': 'CoronaStopKaroNa', 'indices': [236, 253]}, {'text': 'coronaindia', 'indices': [254, 266]}]",[],,"Nagpur, India"
814,1243478650248261639,790205237944459264,@TheOliveKnife @satpalsetia54 Corona plight has been converted into an economic plight &amp; political might in our country.,2020-03-27 10:03:07,,en,[],[],,"Navi Mumbai, India"
815,1243478848139694081,1242022321390415874,Corona Case ...tV 9 News Headlines. ...https://t.co/NfNwwTb8kK,2020-03-27 10:03:54,,en,[],[],,"Hyderabad, India"
816,1243478918209785856,555156276,This is Chinese corona virus Mr @realDonaldTrump https://t.co/pEvvXn4U47,2020-03-27 10:04:11,,en,[],[],,"Navi Mumbai, India"
817,1243478971297042432,724564787502440449,"@PMOIndia,@narendramodi @AmitShah, respected sirs, fighting with corona is very good but this doesn't mean that the police lathicharge on innocent people's. https://t.co/BrTD5j0mmt",2020-03-27 10:04:24,,en,[],[],,
818,1243479089975099392,1218842176026632193,Nothing can dim the light that shines from within.#light #love #photography #nature #photooftheday #night #beautiful #pretty #green #corona #covid #stayhome #staysafe #lockdown #stayhealthy #socialdistancing #photoshop #art #photo #lightroom #digitalart #picoftheday #artist #colo https://t.co/xPeYznDJOi,2020-03-27 10:04:52,,en,"[{'text': 'light', 'indices': [50, 56]}, {'text': 'love', 'indices': [57, 62]}, {'text': 'photography', 'indices': [63, 75]}, {'text': 'nature', 'indices': [76, 83]}, {'text': 'photooftheday', 'indices': [84, 98]}, {'text': 'night', 'indices': [99, 105]}, {'text': 'beautiful', 'indices': [106, 116]}, {'text': 'pretty', 'indices': [117, 124]}, {'text': 'green', 'indices': [125, 131]}, {'text': 'corona', 'indices': [132, 139]}, {'text': 'covid', 'indices': [140, 146]}, {'text': 'stayhome', 'indices': [147, 156]}, {'text': 'staysafe', 'indices': [157, 166]}, {'text': 'lockdown', 'indices': [167, 176]}, {'text': 'stayhealthy', 'indices': [177, 189]}, {'text': 'socialdistancing', 'indices': [190, 207]}, {'text': 'photoshop', 'indices': [208, 218]}, {'text': 'art', 'indices': [219, 223]}, {'text': 'photo', 'indices': [224, 230]}, {'text': 'lightroom', 'indices': [231, 241]}, {'text': 'digitalart', 'indices': [242, 253]}, {'text': 'picoftheday', 'indices': [254, 266]}, {'text': 'artist', 'indices': [267, 274]}, {'text': 'colo', 'indices': [275, 280]}]",[],,
819,1243479091384180736,4807763413,"It seems that corona is a conspiracy by china against man kind, whole world should unite and #BoycottChina and punish china #ChineseVirus19 #ChinaVirus @aditi_tyagi @Sheerin_sherry @TheRanjanGoGoi @DivyaSoti #isupportlockdown @anjumirfana1",2020-03-27 10:04:52,,en,"[{'text': 'BoycottChina', 'indices': [93, 106]}, {'text': 'ChineseVirus19', 'indices': [124, 139]}, {'text': 'ChinaVirus', 'indices': [140, 151]}, {'text': 'isupportlockdown', 'indices': [208, 225]}]",[],,Bharat 
820,1243479093410070528,133627108,Strictly follow corona virus khauf... 😃 https://t.co/ThqXecb1QI,2020-03-27 10:04:53,,en,[],[],,"Delhi, India"
821,1243479289393295362,1119415294420766722,@PMOIndia @narendramodi Give a chance to all citizens to thinking about the possibility of solution of corona 💐💐,2020-03-27 10:05:39,,en,[],[],,
822,1243479307776700418,980336788613967873,"Maulana Abul Kalam Azad University of Technology, West Bengal: Stop Online classes of MAKAUT University during Corona virus outbreak. - Sign the Petition! https://t.co/qn7pLfrbZ4 via @ChangeOrg_India",2020-03-27 10:05:44,,en,[],[],,"Kolkata, India"
823,1243479515298443264,140885006,"Such Irresponsible Journalism shouldn't be allowed
No one comes with a Diagnosis
There are Four kinds of CORONA pts
#First -Asymptomatic Person with Infection who comes as Attendant with others
#Second- A person… https://t.co/kp8G3j0y5n",2020-03-27 10:06:33,,en,"[{'text': 'First', 'indices': [116, 122]}, {'text': 'Second', 'indices': [194, 201]}]",[],,India
824,1243479527776534528,1467523502,Justice should be done to all the employees as one might their home as they most of us are tenant. @narendramodi @PMOIndia @ABPNews @Fareportal https://t.co/DBVdpSkvvl,2020-03-27 10:06:36,,en,[],[],,"New Delhi, India"
825,1243479563432165376,1302385741,The same doubt which was running in my mind since Cornovirus outbreak outside Wuhan 😏 https://t.co/YIx2Ohesqv,2020-03-27 10:06:45,,en,[],[],,"Bengaluru, India"
826,1243479587796983808,343896115,"This on3 is hilarious @naarre_tenggul @shaief38 @shahazim911786
P.S.: Avoid racism https://t.co/E50SYwiRxn",2020-03-27 10:06:51,,en,[],[],,"SXR,J&K"
827,1243479704079724546,1058815683671269376,"China is responsible for Corona virus so in the context of this event UN should remove china from permanent membership and India should be given the place.
@UN @UNICEF @UNindia @PMOIndia @RSSorg @BJP4India",2020-03-27 10:07:18,,en,[],[],,"Greater Noida, India"
828,1243479778063044609,775274928,@nazishtabassum 2 nd aspect of corona,2020-03-27 10:07:36,,en,[],[],,"Mahendragarh, India"
829,1243479825928470532,1193151607,"#Doctors Are Running Out of Protective Gear. Why Didn't the Govt Stop Exports in Time? #IndiaLockdown #Corona
https://t.co/qPeYT2eSdx",2020-03-27 10:07:47,,en,"[{'text': 'Doctors', 'indices': [0, 8]}, {'text': 'IndiaLockdown', 'indices': [87, 101]}, {'text': 'Corona', 'indices': [102, 109]}]",[],,"New Delhi, India"
830,1243479950360862720,852775045315182594,Our loving MLA Uma Kanta Samantaray Satybadi donated his 3 months salaries to CMRF to combat Corona.  Thank you Uma Bhai. Jay Jagannath. Jay Gopal. @CMO_Odisha @bjd_odisha @MoSarakaar @MoSarkar5T @BJD4Puri @BmjdOdisha @BYJD_Odisha @odishabcjd . https://t.co/VANvyTa4yX,2020-03-27 10:08:17,,en,[],[],,
831,1243479962348183552,1173846719273897984,"Local Shop owners are selling Water ,milk , grocery items more than double the cost .no money how will we fight .Hunger will kill before corona.
#askzeenews #askzeenews #Newspaper @bengalilovecafe @AAPInNews @ZeeNewsHindi @SweetCookiesme #LockdownWithoutPlan #lockdownindia",2020-03-27 10:08:20,,en,"[{'text': 'askzeenews', 'indices': [145, 156]}, {'text': 'askzeenews', 'indices': [157, 168]}, {'text': 'Newspaper', 'indices': [169, 179]}, {'text': 'LockdownWithoutPlan', 'indices': [238, 258]}, {'text': 'lockdownindia', 'indices': [259, 273]}]",[],,"Gurgaon, India"
832,1243479979251265537,59729020,@PawarSpeaks Sachin prabhas Akshay  even Sai shirdi trust donated 51 crores to Corona relief .. u also need to donate🙏,2020-03-27 10:08:24,,en,[],[],,navimumbai
833,1243480019206201344,1242452644729212929,Took these photos 5 mins ago. Have never experienced this much of clear sky in entire life. Pollution is always our prime concern. Govt needs to plan and come up with solution to reduce pollution level once Corona outbreak finish @PMOIndia @ArvindKejriwal https://t.co/gRNF1mtqHV,2020-03-27 10:08:33,,en,[],[],,
834,1243480127561854977,77192816,The Improvise Guys of @BJP4India with their #LockdownWithoutPlan are making for millions of Internally Displaced Persons. When will @nsitharaman heed Mr. @RahulGandhi and provide NYAY in the form of just Rs. 7500/month to stop the starvation-driven exodus of daily wage labourers? https://t.co/8NV9S9CknP,2020-03-27 10:08:59,,en,"[{'text': 'LockdownWithoutPlan', 'indices': [44, 64]}]",[],,INDIAN WITHOUT BORDERS.
835,1243480322873778176,2216211393,"Hello CORONA,
You won the whole world,
But definitely we will see your end.",2020-03-27 10:09:46,,en,[],[],,"Mumbai, India"
836,1243480336526344192,1123954547930615808,"@antonioguterres @UN Please sir I promise that any person can never dominate shouting COVID 19...corona virus or COVID 19....corona virus... I want more tough news... I want to show... Have Potential power or not power.... Unchanged my final decision sir minimum Rs20,000crores from Rafale",2020-03-27 10:09:49,,en,[],[],,
837,1243480482387578884,752344943428046848,We have talked on things like corona virus and the pandemic! We also shared our views on films. That was a great live interview i have ever done with my all time favourite journalist @KomalNahta sir. It was really an honour. #WorkFromHome #FightAgainstCoronavirus #bollywoodtalk https://t.co/IZWwUG99ym,2020-03-27 10:10:24,,en,"[{'text': 'WorkFromHome', 'indices': [225, 238]}, {'text': 'FightAgainstCoronavirus', 'indices': [239, 263]}, {'text': 'bollywoodtalk', 'indices': [264, 278]}]",[],,"Noida, India"
838,1243480581398073346,2920793186,"#IndiaFightsCorona
Strengthening our healthcare infrastructure to tackle Corona, Covid-19 hospitals are under preparation across 17 states. Many more will come up. 
via NaMo App",2020-03-27 10:10:48,,en,"[{'text': 'IndiaFightsCorona', 'indices': [0, 18]}]",[],,"दिल्ली, भारत"
839,1243480616642809856,985172247722651648,https://t.co/8s1HL9eyjM I made a song on CORONA VIRUS please watch it if you like please share 😊🎵 @NidhiPa65696113,2020-03-27 10:10:56,,en,[],[],,"Bhopal, India"
840,1243480838248882176,1131046138402881536,"We request to Delhi Jal Board to clean Sewer Line in front of P Block Pandav Nagar, Mayur Vihar, Delhi -91since for the last one month We resident of P block constrained to drink contaminated water &amp; Corona virus is likely to b spread",2020-03-27 10:11:49,,en,[],[],,
841,1243480896713326592,2920793186,"#IndiaFightsCorona
Young Corona Warriors
https://t.co/U1rZXA3mgT
via NaMo App",2020-03-27 10:12:03,,en,"[{'text': 'IndiaFightsCorona', 'indices': [0, 18]}]",[],,"दिल्ली, भारत"
842,1243480915633786880,2481086832,@ippatel Such people  will spread corona virus like this defructifying the relentless efforts of government and some other well meaning people.,2020-03-27 10:12:07,,en,[],[],,Delhi. India
843,1243480968331055104,2244660050,lockdown ok? What are the plans for those who are sitting inside the house with corona? How will you stop this? @BJP4India @PMOIndia @AmitShah @rsprasad #21daylockdown #IndiaFightsCorona #IndiaLockdownFor21Days #TrendingNow,2020-03-27 10:12:20,,en,"[{'text': '21daylockdown', 'indices': [153, 167]}, {'text': 'IndiaFightsCorona', 'indices': [168, 186]}, {'text': 'IndiaLockdownFor21Days', 'indices': [187, 210]}, {'text': 'TrendingNow', 'indices': [211, 223]}]",[],,"Bengaluru South, India"
844,1243481134966571008,20312166,CM @Naveen_Odisha announces ₹2200-crore Corona assistance package today #Odisha https://t.co/8ZtiThxUod,2020-03-27 10:12:59,,en,"[{'text': 'Odisha', 'indices': [72, 79]}]",[],,Odisha
